tweet_id,text,score,rank,point,class,Calibrated score,log_score
8.68998518513574e+17,I got the job! So excited,0.979778528213501,1,0,1,0.9558125410577247,-0.0088720823124006
1.93460535201776e+17,I got the Job!!! I'm soooo excited! ☺,0.979690730571747,2,0,1,0.9557907013116296,-0.0089110010463306
3.8867667255731e+17,I got the job !!!!! Super excited !,0.979601979255676,3,0,1,0.9557686137133369,-0.008950346067791
2.74290134747316e+17,I got the job!!!!! Yay!!!,0.979317903518677,4,0,1,0.9556978437261269,-0.0090763058142523
4.66804989327712e+17,so glad I found a new job 😁 can't wait to start tomorrow,0.979165196418762,5,0,1,0.9556597554714197,-0.009144031546455
1.05262557955459e+18,Yay i got the job!!!,0.979130566120148,6,0,1,0.9556511135611294,-0.0091593915833646
9.95887700174438e+16,I got a job! Yay me!,0.97889119386673,7,0,1,0.9555913341574412,-0.0092655784005109
5.01024786152055e+17,So relieved I have a new job! 👏🎉🎊🎈,0.978880763053894,8,0,1,0.9555887274549347,-0.0092702061554856
5.33350427375723e+17,So excited I got the job!!!! Just need to pass the state exam and I'll be set 🙌🙌,0.978587985038757,9,0,1,0.955515500568525,-0.0094001207479598
6.06958612691362e+17,Got the job! Yay! 🙌🙌🙌,0.978511869907379,10,0,1,0.9554964442281542,-0.0094339017341266
4.84536993611645e+17,I got the job yay!!☺,0.978446364402771,11,1,1,0.9554800378077001,-0.00946297611977
3.09367660636955e+17,Got a job pumped and excited!!!,0.978305995464325,12,1,1,0.9554448614708686,-0.0095252849297683
8.08569442775011e+17,Yay got the job! 🙂🙂,0.978268086910248,13,1,1,0.9554353570053626,-0.0095421138104152
20252836262.0,I got the job!!!! YAY!!!! :),0.978257298469543,14,1,1,0.955432651759374,-0.009546903280873
5.06974999237112e+17,Yay I got the job 😜🎉,0.978246986865997,15,1,1,0.9554300659336602,-0.0095514811113978
7.35974749717725e+17,Omg I got a new job for the summer! I'm so excited!,0.978225469589233,16,1,1,0.9554246696098857,-0.0095610338495759
3.13778675269112e+17,Yayyy I got the job! First day is Saturday! 👍,0.978093802928925,17,1,1,0.9553916351112333,-0.0096194927166044
4.06645943602131e+17,Got the job! I start Monday!,0.978082299232483,18,1,1,0.9553887477664061,-0.0096246006328914
8508719098.0,"got a job, got a job, got a job.  soooo excited!  :]",0.977989614009857,19,1,1,0.9553654778416614,-0.0096657572800455
1.03013366471214e+18,I got a new job &amp; im so excited 😍❤️,0.977977395057678,20,1,1,0.9553624092258243,-0.0096711833669697
1.02661067939294e+18,i start my new job in exactly a week!!!!!!! im so excited i could cRY!!!!!!!,0.975528061389923,101,2,1,0.9547431531605968,-0.0107602334642184
5.30556786081038e+17,Yay! Got the job! Going to get those discounts! 🎥😎,0.975464224815369,102,2,1,0.954726902939997,-0.0107886537427385
4.88105611322614e+17,"Yay, I got a jobbish",0.975457429885864,103,2,1,0.9547251728922133,-0.0107916789799456
6.69432476599755e+17,"I start this new job on Monday, excited.",0.975456416606903,104,2,1,0.9547249148971517,-0.0107921301136153
6.03264137825628e+17,"Excited i got the job, start training tomorrow! 😁☺️",0.975442349910736,105,2,1,0.9547213331716841,-0.0107983929588525
6.19576632181977e+17,I got the job!! 😈😈,0.975414574146271,106,2,1,0.9547142599763843,-0.0108107596896874
3.68095565914976e+17,Got the job at the school!! Super #excited!,0.975400567054748,107,2,1,0.9547106926161684,-0.010816996264776
1.10341337733712e+18,Start another job tomorrow ✅🤘🏿,0.975387692451477,108,2,1,0.9547074134410017,-0.0108227286851246
2098017202.0,I GOT A JOB!!! Wooohoooo! So excited :) :),0.975380718708038,109,2,1,0.9547056371252015,-0.0108258337777399
9.25398699857072e+17,"I start another job on Thursday, I’m so excited 😄",0.975365340709686,110,2,1,0.9547017198829192,-0.0108326809834999
4.34495998937678e+17,Got the job! Start working Thursday!,0.972891926765442,317,3,1,0.9540673823706348,-0.011935400447191
7.67918668831338e+17,I start job #2 tomorrow! #grinding,0.972874104976654,318,3,1,0.9540627807246429,-0.0119433560846132
8.01313225388204e+17,Just got a new job!!!😁,0.972866117954254,319,3,1,0.954060718303847,-0.0119469215346299
4.66016797242561e+17,Excited I start my new job tomorrow☺️,0.972856163978577,320,3,1,0.9540581478481122,-0.011951365084205
4.79734500486685e+17,"Got the job! :)
Start Wednesday",0.972838461399078,321,3,1,0.9540535760951727,-0.0119592677966778
2.45269350330806e+17,So excited to start my new job tomorrow!! #biggirlstatus,0.972826302051544,322,3,1,0.9540504356463666,-0.0119646960057268
3330856967.0,So excited to start my new job on Monday. You can expect a blog about it in the very near future!,0.972794353961945,323,3,1,0.9540421832818317,-0.0119789586822445
6.49708301429658e+17,Excited for my new job on Monday already😬😬😬,0.972724854946136,324,3,1,0.9540242263593149,-0.0120099869434286
6.74163739571118e+16,Wooooh! Got a job! :) I start tomorrow. I babysit but it's cool.,0.972714960575104,325,3,1,0.9540216693332588,-0.0120144045262362
1.08609241445914e+18,I start my new job tomorrow. I’m excited lmao,0.972709774971008,326,3,1,0.9540203291502211,-0.0120167197833655
5.27604033536533e+17,Got the job guys,0.967644929885864,1001,4,1,0.9526931647066846,-0.014283974592418
5.03732799007097e+17,New job tomorrow! EEK!,0.967632114887238,1002,4,1,0.9526897602448059,-0.0142897262063319
2.53830462416495e+17,First day at the new job!!! #gettinspiffywithit #nahnahnahnah,0.967610239982605,1003,4,1,0.9526839483607595,-0.0142995442535142
5073020779.0,got a new job at BlackBallCorp.com!! I start on Monday!!,0.967605769634247,1004,4,1,0.9526827605611694,-0.0143015506937404
7.41862835207082e+17,So excited to start this job. Only because of the money though lol.,0.967591404914856,1005,4,1,0.952678943570169,-0.0143079981177526
1.02034434825536e+18,Starting my new job Monday let’s get it🎉🎉🎉,0.967578113079071,1006,4,1,0.9526754114007,-0.0143139640766851
9.59952235781284e+16,Starting the new job on Monday! :D (I got the call!) #happeh,0.967576324939728,1007,4,1,0.9526749362015141,-0.0143147666783114
2.91665831409119e+17,glad I'm starting this second job tomorrow! I told everybody this woukd be a good year,0.967568635940552,1008,4,1,0.952672892792505,-0.0143182178822067
4.59155838184075e+17,Just got a job! #WhoopWhoop! #HappyHappyHappy!,0.96755039691925,1009,4,1,0.9526680452953782,-0.0143264045685784
3.57238825426223e+17,I got the Job!:) #accomplished #yes!,0.967550218105316,1010,4,1,0.952667997768523,-0.0143264848309733
5.74657050044686e+17,@Samm_arteaga that's me! I got a new job,0.96004068851471,2155,5,1,0.9506308773827715,-0.0177103602698611
7.48263965415866e+17,Yas I got a third job,0.960039377212524,2156,5,1,0.9506305143837346,-0.0177109534652322
1.13870038732453e+18,First day in new position tomorrow! I’m nervous 😬,0.960030257701874,2157,5,0,0.9506279898192349,-0.0177150788918114
4.5762707107509e+17,I start my new job Friday tho so it won't be nothin to pick up the pieces.,0.960021555423737,2158,5,1,0.9506255806415946,-0.017719015609924
3856204252.0,"Finally got a job, actually two.One starts tomorrow & one next Tues. Likely wont even recieve a paycheck for 3 whole weeks tho. Shits wrong.",0.960015535354614,2159,5,1,0.9506239139523619,-0.0177217389768979
22131281008.0,wooo hooo - got a new job!!,0.960015535354614,2160,5,1,0.9506239139523619,-0.0177217389768979
4.96984931554591e+17,First day at my new job 8) time to get profesh,0.960014343261719,2161,5,1,0.950623583908455,-0.0177222782595122
2.57639175287882e+17,Starting a new day job tomorrow. Hopefully it will enrich my life and not stress me out too much. I hope I have some good vibes on my side.,0.960007607936859,2162,5,1,0.9506217191204062,-0.0177253252188646
2.6687844858318e+17,"Aaaahhhh!!! Today I start training for my new job! I'm so excited, yet scared of the change...eh I'll get over it...lol!",0.960005521774292,2163,5,1,0.9506211415174133,-0.0177262689716725
2.59008015926174e+17,Got a job! #Innisfree,0.96000474691391,2164,5,1,0.9506209269774961,-0.017726619508952
3.81969460057219e+17,Y'all. I got a job. #PTL,0.944327354431152,4642,6,1,0.9460913073515554,-0.0248774298770705
2.14023791171486e+17,Finally got a job nannying for the cutest kids ever! To bad I don't start for two weeks #atleastigotthejob,0.944317877292633,4643,6,1,0.9460884518059238,-0.0248817884182025
9.91331970427826e+17,Just got another job offer and it's closer to 6 figures.,0.944312214851379,4644,6,1,0.9460867455928016,-0.0248843925988739
3.17795883628515e+17,@ChelseyMurphy11 I got the other job! I quit the k today.,0.944310963153839,4645,6,1,0.9460863684228819,-0.0248849682619717
4.00704505849053e+17,Just got this job at sears... im souped,0.944303750991821,4646,6,1,0.9460841951562371,-0.024888285192782
3.10268375173579e+17,@olivianelson14 I got the job!!! :D,0.944299817085266,4647,6,1,0.946083009702512,-0.0248900944384469
1.46215467554574e+17,Swag where at?? @ariXXO @Bummieswaggmj I just got a second job lol so my days will begin,0.944287598133087,4648,6,1,0.9460793274513517,-0.0248957141131977
9.14976896554721e+17,First day at my new job was a success 💪🏽,0.94428277015686,4649,6,1,0.9460778724463481,-0.0248979345900932
4.99206969396187e+17,"And I'm waiting here at Chipotle for the third day in a row. But upside.  Paperwork!
Finally got a job! #WOOO",0.944260597229004,4650,6,1,0.9460711897156164,-0.0249081324816346
4.72112536230588e+17,GOT THE FUCKING JOB THIS IS THE BEST DAY OF MY LIFE!!!!!!,0.944258689880371,4651,6,1,0.9460706148198098,-0.0249090097308023
1.20158478359322e+18,y’all I start my real freaking big girl job tomorrow AND I take my last final EVER in 7 days hahahahaha WHAT,0.894119083881378,10001,7,1,0.9273169473120914,-0.048604635534732
2.66681670185386e+17,@HanPhamDOTcom Ha ha ha.. How much do they charge for one? The price of 4? #SuitUp! You got a big boy job now :P,0.894114494323731,10002,7,0,0.9273049887172014,-0.0486068647955901
1.22262154957371e+18,Today I walk out on my job cause they didn’t see my worth and what I bring to the table. Got a new job today and going through orientation tomorrow anyways don’t let people tell you your worth only You and your father in heaven knows that. #CarryOn,0.89410275220871,10003,7,1,0.92727250675287,-0.0486125682813041
6.20943457209684e+17,Excited to start at UC!! #bboletsgo #successstartstoday @PrezOno http://t.co/zyuuWSw393,0.894101917743683,10004,7,0,0.9272700892658452,-0.0486129736080127
5.81428974942712e+17,Graduated! :),0.894089043140411,10005,7,0,0.9272308058326141,-0.0486192272680301
9.69775488028807e+17,Got a new gig for modeling,0.894072473049164,10006,7,1,0.9271742681623515,-0.0486272760926226
6.61261297749787e+17,Today has been a good day. Got a job on the spot as barback/security at the same bar a friend works at. And then... https://t.co/rpKWMwL5w7,0.894056916236877,10007,7,1,0.9271143659585988,-0.0486348328586742
3.21814516830712e+17,Started my new job as a peer counselor #upgrade much needed .,0.894034624099731,10008,7,1,0.9270159648429078,-0.0486456615572441
1.59273046341976e+17,"Now I'm doing my wife duties and washing clothes and getting ready for orientation with my new job,,,",0.894005537033081,10009,7,1,0.9268651116665184,-0.0486597913881243
5.72447492123599e+17,@Fire0nIce477 ya she works just on the weekend games she got new job new hours so can't work week day games but I'll be down to chill,0.894002616405487,10010,7,0,0.9268486780700055,-0.0486612101875245
2.96511485679661e+17,I would rather be in school right now than to work. The only benefit is the money. Im ready to start my career.,0.089522711932659,17783,8,0,0.09827986415149507,-1.0480667700951043
4.8273706481995e+17,Next week will be my last week at my day job...so I'm leaving for another day job. Better pay and hours is a plus!!!,0.089515917003155,17784,8,1,0.09822681273259815,-1.0480997350525267
6.60274295000535e+17,"First day at ross. ..yay me
#work",0.089515715837479,17785,8,1,0.09822515585996484,-1.0481007110269025
2.95904261982806e+17,First day of school! I'm excited.,0.089428044855595,17786,8,0,0.09704050942163873,-1.0485262640224835
8.73223588773548e+17,How to search the internet for hidden clues about that potential job offer you just got. https://t.co/F6MQ1vtj9s #joboffertips #jobhunting,0.089425317943096,17787,8,0,0.09699500471324003,-1.04853950708409
3.71072134488932e+17,Last day at Yogurt Shack so come stop by! ☺🍦,0.089386694133282,17788,8,0,0.09639481453965382,-1.048727124320073
4.8726419078083e+17,Got a big girl job finally 😊,0.089385099709034,17789,8,1,0.0963729915431209,-1.0487348710639846
1242380088.0,just got the GE offer - excited about my work this summer :-),0.089375615119934,17790,8,1,0.0962494654989506,-1.0487809561864014
1.00984191920629e+18,"Starting my summer job today as the SAIL coordinator at the Lacey Library. Love this display for Pride Month in the Teen Zone, these are some good titles to check out! https://t.co/8WP1gMG6Uu",0.089375376701355,17791,8,1,0.09624647440469745,-1.048782114712821
7.61337327084012e+16,I GOT BROADZ!,0.08936133980751,17792,8,0,0.09508565316192677,-1.048850328403567
6.09132353537991e+17,SUMMER☀️🌴🌻☀️,0.038198512047529,31623,9,0,0.06978401365532585,-1.417953553898063
6.88889265569272e+17,😄Mood,0.038198512047529,31624,9,0,0.06978401365532585,-1.417953553898063
5.79493247673864e+17,Feels🙍,0.038198512047529,31625,9,0,0.06978401365532585,-1.417953553898063
9.03050553680425e+17,Brokenese😒,0.038198512047529,31626,9,0,0.06978401365532585,-1.417953553898063
8.13145647993987e+17,KYRIE😱,0.038198512047529,31627,9,0,0.06978401365532585,-1.417953553898063
9.41079479874503e+17,Put👏🏾black👏🏾women👏🏾in👏🏾positions👏🏾of👏🏾power,0.038198512047529,31628,9,0,0.06978401365532585,-1.417953553898063
6.88675931439936e+17,Deep🙇🏽,0.038198512047529,31629,9,0,0.06978401365532585,-1.417953553898063
7.61715771844223e+17,Catttc😍,0.038198512047529,31630,9,0,0.06978401365532585,-1.417953553898063
6.66366740515832e+17,frustration💥,0.038198512047529,31631,9,0,0.06978401365532585,-1.417953553898063
3.18120573089763e+17,😤😤😤wtf,0.038198512047529,31632,9,0,0.06978401365532585,-1.417953553898063
2.65627888815051e+17,Yeeee buddddyyyy !,0.021948345005512,56235,10,0,0.06357398531045652,-1.658598221757694
3.54747857598808e+17,MY TUMMYYY !!!!! 😣,0.021948182955384,56236,10,0,0.06357392638739169,-1.6586014282744574
3.39497899597652e+17,No stressin' 🙅✌😏,0.021947626024485,56237,10,0,0.06357372388212024,-1.658612448552788
2.11979526350193e+17,&amp; i meant everythingg that i said !!!!,0.021945396438241,56238,10,0,0.06357291319049127,-1.658656569324118
3.26158928415187e+17,Nice! Parsons!,0.021945387125015,56239,10,0,0.06357290980416617,-1.6586567536308143
1.23173482624112e+18,ITS ALMOST MY BDAY🥳,0.021943755447865,56240,10,0,0.06357231652291775,-1.6586890453704692
2072707081.0,HAPPY B-DAY TO MEEEEEeeeeee !!!!!!!!!,0.021943362429738,56241,10,0,0.06357217362156128,-1.6586968237624942
5.38030930460303e+17,CHAAAAANFLAAAASS!!!,0.021942980587483,56242,10,0,0.06357203478407171,-1.658704381101425
3.73266145546998e+17,Lol quit my job today ✌👋,0.021942583844066,56243,10,0,0.06357189052886808,-1.6587122335002251
5.1443880183885e+17,Baeee Hacking😘,0.021942149847746,56244,10,0,0.06357173272896569,-1.65872082337607
6.47621349951807e+17,Started wit a text 📱ended with some sex 😌😜,0.013514757156372,100001,11,0,0.060582670563209325,-1.8691917536348928
6.6309086597222e+17,just had 2,0.013514681719244,100002,11,0,0.06058264446333952,-1.8691941778012675
5.25808506654323e+17,@taoszi AHH!!! you're welcome! Glad they got there okay!,0.013514488935471,100003,11,0,0.060582577763723645,-1.869200372954636
1.11532405901595e+18,hurry 7 🙄😩,0.013513656333089,100004,11,0,0.06058228969957724,-1.8692271298494685
3.72151064872501e+17,Yay!! Back in Denton! !,0.013513523153961,100005,11,0,0.06058224362233236,-1.869231409908394
5.35905499204817e+17,Got an internship site!!!,0.013513498939574,100006,11,1,0.06058223524465534,-1.8692321881054603
1.04280266116954e+18,excited to be at #STORY2018 today!,0.01351329497993,100007,11,0,0.06058216467888416,-1.8692387429745425
1.14717702855633e+18,i passed ap comp and ap eng tests 😳..but i got a 2 on my physics 🥵,0.013513015583158,100008,11,0,0.06058206801358044,-1.8692477224078288
5.54853813979742e+17,Niceeeeeeeeeeeee.,0.013512989506126,100009,11,0,0.06058205899149348,-1.86924856049774
1622102170.0,work!! sweet,0.013512881472707,100010,11,0,0.06058202161429034,-1.869252032601768
6.05121364861833e+17,Long time ago tho. 😛,0.009648322127759,158490,12,0,0.05925987962195948,-2.0155482052067444
2.72885080362463e+17,Nucky got all 3,0.009648312814534,158491,12,0,0.05925987647129118,-2.0155486244178906
8.59888488317047e+17,Just got a raise 🙌🏻🤗,0.009648276492953,158492,12,0,0.05925986418368535,-2.015550259345385
8.28671169079476e+17,38 days until New York😍,0.00964823924005,158493,12,0,0.059259851581015544,-2.015551936200464
1.12196648297851e+18,Finally goose,0.009648194536567,158494,12,0,0.059259836457815476,-2.015553948435078
3.72367671691842e+17,First day in the new place! @ Local Search Group http://t.co/Suw585VDxD,0.00964811258018,158495,12,0,0.05925980873195853,-2.015557637556153
4.88848219749638e+17,Yesss Erica!!!,0.009648048318923,158496,12,0,0.059259786992375545,-2.0155605301843256
8.38180795596558e+17,I'm Happy they got their first car 🚗,0.009647998027503,158497,12,0,0.05925976997879416,-2.015562793993792
4.12978018399703e+17,Happy bday to me ! Finally 18 bout time ❤️❤️❤️🎉🎉🎈🎈🎈🎂🎂🎂,0.009647962637246,158498,12,0,0.05925975800627727,-2.015564387051904
1.19911635986464e+18,After years of thinking I was a rebel for putting my bed on the floor I finally got myself a bed frame and box spring 🤣,0.009647957980633,158499,12,0,0.05925975643094625,-2.015564596665259
3.54045327139021e+17,Ungle,0.007179335225374,251189,13,0,0.05843054674106323,-2.1439157676404164
2.99036074745942e+17,got a keurig #neversleepingagain,0.00717929424718,251190,13,0,0.05843053307423608,-2.143918246512591
6.85352826361541e+17,"Ayeeee, I see you😏",0.007179290987551,251191,13,0,0.058430531987102144,-2.1439184436962084
7.19590280790352e+17,Lining up jobs for Spring and Summer. Choosing my favorite gigs. The freedom to combine work and play and passions is priceless.,0.007179263979197,251192,13,0,0.05843052297942297,-2.1439200775067326
3.84051535404995e+17,ooppssiess,0.007179233711213,251193,13,0,0.058430512884611256,-2.143921908508654
6804638734.0,I'm up about to have another looooong day! Oh btw CONGRATS to all the ASU grads!,0.007179179228842,251194,13,0,0.058430494713954666,-2.1439252043315538
1.18315196195414e+17,@_HowRude @_rhombus_  that's cus I took her job! My name is Bizzy B!,0.007179165259004,251195,13,0,0.058430490054813364,-2.143926049418334
5.47418060152664e+17,Up way before I wanted to be because I have practice 😩😩😩,0.007179124746472,251196,13,0,0.05843047654330438,-2.143928500179405
1.21388513060078e+18,Jack rabbit!!! 🐇,0.007179111707956,251197,13,0,0.058430472194773375,-2.143929288933033
4149137966.0,"Yay, DDR time!!!!",0.007179111707956,251198,13,0,0.058430472194773375,-2.143929288933033
1604287022.0,"That it is!
Kathleen",0.005519239231944,398108,14,0,0.05787951555174303,-2.2581207809915536
5.13564225592386e+17,Xansss got me hott😥,0.005519236437976,398109,14,0,0.057879514628765553,-2.2581210008416344
8.87659426093699e+17,5 years ago I started hair school. 4 years ago I graduated hair school. 2 years ago I got the strength to leave what broke me. #keepmovingon,0.005519231315702,398110,14,0,0.0578795129366405,-2.2581214039003528
3.00818102491423e+17,eating FINALLY,0.005519226193428,398111,14,0,0.057879511244515576,-2.258121806959445
3.90558092674757e+17,I'm going to get my bitty boo!!! #singlemom soo excited!!,0.005519226193428,398112,14,0,0.057879511244515576,-2.258121806959445
1.17683389957562e+18,I thought about opening up for Megan the stallion..you know whole crew with me on some we back shit...but nah I got a better plan😈,0.005519205704331,398113,14,0,0.057879504476015815,-2.258123419199635
1.21946184160202e+18,there goes brand rep 3 🥺,0.005519205704331,398114,14,0,0.057879504476015815,-2.258123419199635
1.23534395166364e+18,Extremely proud of my team! Awesome job getting ready for spring. It’s going to be a great year for the Salem Home Depot! @JasonArigoni @NicoletteH17 https://t.co/gV1Qoarzm5,0.005519179627299,398115,14,0,0.05787949586156282,-2.258125471150308
7.05089301822968e+17,finna be that easy eighteen! 💦👅,0.005519174039364,398116,14,0,0.057879494015609045,-2.2581259108552505
7.68884969875775e+17,Training from 1-5 😅,0.005519174039364,398117,14,0,0.057879494015609045,-2.2581259108552505
9.26998775809434e+17,-Dinner Was 💣 &amp; 🚿 Was 💣,0.004364617168903,630958,15,0,0.0574993509876536,-2.360053843304187
6.28351463840879e+17,Dates are so cute❤,0.004364617168903,630959,15,0,0.0574993509876536,-2.360053843304187
9.26633173420773e+17,back to the old stuff,0.004364617168903,630960,15,0,0.0574993509876536,-2.360053843304187
6.00138801537753e+17,"I've spent most of the weekend on the deck, in the sun. Got a good start on some summer color! And I'm thankful for my healthy aloe plant.",0.004364617168903,630961,15,0,0.0574993509876536,-2.360053843304187
3.17757370115686e+17,All I needed were 3 more days on the ship,0.004364617168903,630962,15,0,0.0574993509876536,-2.360053843304187
1.44864320600146e+16,Just took a heat class! Cardio + strength training in 30 min = #AMAZING,0.004364612977952,630963,15,0,0.057499349612327305,-2.3600542603184858
2.03240961495663e+17,The road to success!!,0.004364609252661,630964,15,0,0.05749934838981443,-2.36005463099832
4.31480197183844e+17,"What a great Thursday! Beautiful outside, Cali Tap Takeover, NC Grouper Tacos, and we have Hopslam!! Oh Boy Thursday, u just got better!! :)",0.00436460506171,630965,15,0,0.05749934701448823,-2.360055048013374
3.97429314192298e+17,ROMPE.,0.004364596679807,630966,15,0,0.05749934426383526,-2.360055882044785
2.52402188691702e+16,one more class! its a good day today!,0.004364594817162,630967,15,0,0.05749934365257918,-2.360056067385305
1.88761676823278e+17,Had a great time @minnebar excited for next year!,0.003518865676597,1000001,16,0,0.057222475625861816,-2.453597310893171
3.8485242370746e+17,"😳 YA ASS CANT STAY HERE, AND MAKE SURE YOU GOT EVERYTHING YOU CAME WITH!! http://t.co/GeKICZUtYr",0.003518862184137,1000002,16,0,0.05722247448529456,-2.453597741928908
11609026827.0,@asksol congratulations!,0.003518862184137,1000003,16,0,0.05722247448529456,-2.453597741928908
6.67676267911774e+17,Get excited!!!!! The weekend is just 8 hours away!!!!! https://t.co/FNvZrNSTGA,0.003518858924508,1000004,16,0,0.05722247342076515,-2.4535981442292734
1.07415528897701e+18,2016 was honestly my best year! No joke ! https://t.co/cuq2Kd84LX,0.003518858924508,1000005,16,0,0.05722247342076515,-2.4535981442292734
1.2083771911779e+18,The best day of the year! More sun more sun more sun! https://t.co/lliIIFRxwe,0.003518858924508,1000006,16,0,0.05722247342076515,-2.4535981442292734
7.35299315912954e+17,@erindemers_ thank you!💜,0.003518855432048,1000007,16,0,0.05722247228019791,-2.453598575265837
4.73629762800599e+17,Year 2 of One Direction &amp; 5sos with @ESolenday13 ☺️💕,0.003518851008266,1000008,16,0,0.057222470835479676,-2.4535991212460164
1.10528300954306e+18,received ✌🏼 https://t.co/HRXnTjSW8U,0.003518849378452,1000009,16,0,0.057222470303215256,-2.45359932239673
8.44027750159671e+17,Today's workout was the best 2 hour workout I had in forever 🙌🏼,0.003518847515807,1000010,16,0,0.05722246969491271,-2.453599552283426
