tweet_id,text,score,rank,point,class,Calibrated score,log_score
2.84740613130306e+17,"Need a job, if anyone knows a place that's hiring, let me know please!",0.996547162532806,1,0,1,0.9704910304931396,-0.0015021430818403
4888710413.0,"It is really starting to look like I need a second job, if anyone knows of a night job let me know",0.996467471122742,2,0,1,0.9682556728376323,-0.0015368739253372
2.45216295199572e+17,Thinking its time for a job...anyone know of a place hiring??,0.996456801891327,3,0,1,0.967942808776114,-0.0015415239648721
5.74677050734305e+17,I really need a job. If anyone knows of any good jobs available text me,0.9964519739151,4,0,1,0.9678001429014957,-0.001543628189069
8.61288925658321e+17,Looking for a job if anyone knows a place hiring :-),0.996446430683136,5,0,1,0.9676354971619875,-0.0015460441627567
4.97088750686859e+17,anyone know where I can find a home job???,0.996444404125214,6,0,1,0.9675750778458518,-0.0015469274253092
6.38040031068684e+17,Im looking for a job rn if anyone knows anyone thats hiring,0.996436595916748,7,0,1,0.9673411470364327,-0.0015503306007624
4.4645486354396e+17,I'm looking for a new job if anyone knows of any cool place hiring.  : ),0.99642688035965,8,0,1,0.9670475306233601,-0.0015545651234847
1.969660505192e+17,I'm looking for a new job anybody know anything that's hiring???,0.9964240193367,9,0,1,0.9669605257287235,-0.0015558121073709
1.1185669540324e+18,Need another partime job mainly nights if anybody knows of anything please let me know thank you!,0.996421933174133,10,0,1,0.9668969286307079,-0.0015567213687116
5.55006962166149e+17,If anyone knows of any nice paying jobs PLEASE let me know!,0.996421456336975,11,1,1,0.9668823736392438,-0.0015569292001423
3.06152890463052e+17,Does anyone have any idea where I could find a job and who is hiring?,0.996420741081238,12,1,1,0.9668605282217485,-0.001557240947475
6.56976755970937e+17,In need of a job. Message me if anyone is aware of any positions.,0.996410191059112,13,1,1,0.966536498474316,-0.0015618392466276
7.67061563849278e+17,"If anyone knows any place that is hiring, lemme know!",0.9964080452919,14,1,1,0.9664701772971149,-0.0015627744998712
3.26705607396712e+17,I need a new full time job....anyone know of any hiring??? ..,0.996407330036163,15,1,1,0.966448038778511,-0.0015630862513997
